id,name,category,price_amount,price_currency,summary,copyrights,artist,image_url,itunes_medium_id,created_at,updated_at
1014,"戦火のナージャ(字幕版)","映画",2500,JPY,"KGB幹部ドミートリはスターリンから、記録上は政治犯として処刑されているはずのコトフ大佐の再調査を命じられた。一方コトフは過酷な強制労働所生活を脱出した後、一兵卒として戦場の最前線に加わっていた。最愛の妻と娘ナージャは既に処刑されたと思い込み、絶望の日々を過ごすコトフ大佐。しかし、実際には二人とも秘かにドミートリの保護下にいた。父親が生きていることを知ったナージャは、従軍看護師となり激戦地で父親コトフを探し始める。ひと筋の希望だけを信じて……。",,"ニキータ・ミハルコフ",http://is1.mzstatic.com/image/thumb/Video5/v4/e9/06/c6/e906c6fc-7e95-1fca-a066-b2fdca2c7d2a/Burnt_by_the_Sun_2_Exodus.jpg/170x170bb-85.jpg,868101408,"2017-11-21 18:17:52.759291","2017-11-21 18:17:52.759291"
1015,"Ёлки-палки!..","映画",900,JPY,"С виду герой фильма совершенно нормальный человек. Однако большинство земляков считают его слегка чокнутым. Еще бы: конструирует вечный двигатель, годами сочиняет философский трактат… Словом, витает в эмпиреях и глядит свысока на прочих обитателей грешной земли. Глядит-глядит - а счастья-то своего не видит…",,"Сергей Никоненко",http://is2.mzstatic.com/image/thumb/Video52/v4/db/12/29/db122997-8b97-60c9-39ba-99ec0a64fc99/mzm.evuvbdjq.jpg/170x170bb-85.jpg,1150639653,"2017-11-21 18:17:52.764498","2017-11-21 18:17:52.764498"
1016,"Зимы не будет","映画",900,JPY,"Привычный, скучный и такой, до боли знакомый, мир главных героев вдруг начинает сходить с ума в тот миг, когда над Землей нависает угроза столкновения с гигантским метеоритом. Конец света неизбежен. Апокалипсис грядет. И тут наступает момент истины для самых потаенных желаний. Или сейчас, или никогда. Отступать уже поздно. И в этот миг, сами того не ожидая, наши герои пускаются в остервенелую пляску по самому краю бездны. Шаг влево… шаг вправо… и все — конец! Пустота. Но героев уже не остановить, потому что завтра… и так уже ничего не будет. Зимы, по крайней мере, не будет точно. Хотя… возможно, кому-то еще повезет…",,"Илья Демичев",http://is3.mzstatic.com/image/thumb/Video60/v4/4c/6f/b7/4c6fb766-2dad-bbcf-ef47-ddbf3fb97ec8/pr_source.lsr/170x170bb-85.jpg,1107843681,"2017-11-21 18:17:52.769359","2017-11-21 18:17:52.769359"
1017,"В небе «ночные ведьмы»","映画",800,JPY,"Этот фильм о событиях второй мировой войны. «Ночными ведьмами» называли бесстрашных советских летчиц фашисты. Они воевали на «ночных» бомбардировщиках ПО-2. Для девушек это прозвище было самой высшей оценкой их вклада в победу.",,"Евгения Жигуленко",http://is4.mzstatic.com/image/thumb/Video111/v4/a0/7b/1f/a07b1f42-4107-598f-0bb4-449985362300/pr_source.lsr/170x170bb-85.jpg,1141127086,"2017-11-21 18:17:52.774727","2017-11-21 18:17:52.774727"
1018,"ダイバージェント FINAL (字幕/吹替)","映画",2500,JPY,"近未来、人類が【無欲】【平和】【高潔】【勇敢】【博学】の5つの派閥に分類・管理される社会体制が大規模なクーデターによって崩壊し、新たな支配者たちが勢力を拡大していた。シカゴの街は巨大なフェンスに囲まれ、重いゲートで閉鎖されていた。混迷の中、主人公トリスは仲間と共に外の世界へ脱出することを決意―。が、そこに待ち受けていたのは【異端者】(ダイバージェント)にまつわる驚愕の事実と、人類の記憶を消去し世界を“リセット”させようと企む巨大組織の恐ろしい陰謀だった・・・",,"Robert Schwentke",http://is3.mzstatic.com/image/thumb/Video118/v4/e5/b5/23/e5b52379-38ec-1f48-de8b-92d24ff1283f/102731_poster.jpg/170x170bb-85.jpg,1289154672,"2017-11-21 18:17:53.897687","2017-11-21 18:17:53.897687"
1019,"ゴースト・イン・ザ・シェル (字幕/吹替)","映画",2500,JPY,"スカーレット･ヨハンソン主演、世界が認めた日本原作「ゴースト・イン・ザ・シェル」のハリウッド映画化。舞台はテクノロジーの進歩によって人間の義体化が進む近未来。かつて死の淵から救われ、人工の体に人間の脳を持つ第１号の軍事工作員となった少佐（ヨハンソン）はサイバー犯罪と闘っていた。ある事件の捜査をするうち彼女は衝撃の真実を知る。少佐を造り出した企業ハンカ･ロボティクス社は彼女を操作するために彼女に嘘の過去を植えつけていたのだ。何が真実が分からなくなった今、少佐は本当の自分は何者なのか、そして自分を造り出した企業を攻撃する犯人は一体何者なのか、その謎を解き明かすために突き進んでいく。また吹替には、押井守監督による１９９５年のアニメ映画「ゴースト・イン・ザ・シェル/攻殻機動隊」で声優を担当し圧倒的人気を誇る田中敦子（草薙素子役／※ハリウッド版においては“少佐“役）、大塚明夫（バトー役）、山寺宏一（トグサ役）が、『攻殻機動隊SOLID STATE SOCIETY 3D』以来6年ぶりに同じ役柄で出演！",,"Rupert Sanders",http://is3.mzstatic.com/image/thumb/Video127/v4/4c/dc/a4/4cdca4dc-ec1b-4eaf-3f70-2bf7140d8363/pr_source.lsr/170x170bb-85.jpg,1213174121,"2017-11-21 18:17:53.906146","2017-11-21 18:17:53.906146"
1020,"Who Cares?: 誰が気にする？","映画",1100,JPY,"世界各国で現在、地球をより良くしようと活動している革新的な社会起業家たちを追うドキュメンタリー。貧困や障害、人種問題等、様々な社会問題に対する具体的な解決策を提示し、社会に大きな影響を与えている、ASHOKAの創始者 ビル・ドレイトン、ノーベル賞受賞者 ムハマド・ユヌス、メリー・ゴードン、ロドリーゴ・バッジオ等が出演。見る人に、社会のより良い方向性を考えさせ、問題解決へ向かって、実際に動き出すことの大切さを気づかせる珠玉の作品。",,"Mara Mourão",http://is2.mzstatic.com/image/thumb/Video5/v4/80/00/fa/8000fa91-be53-d060-feff-86e82b326dbb/IT100062_artwork_JP.jpg/170x170bb-85.jpg,815109710,"2017-11-21 18:18:00.211557","2017-11-21 18:18:00.211557"
1021,"戦場からのラブレター(字幕版)","映画",1500,JPY,"イギリスの中流家庭に生まれた賢く活発な女の子ヴェラは、家族愛、友人愛に包まれ、周りには弟のエドワード、親友のヴィクター、そして、ローランドがいた。ローランドとの間に恋が芽生え始めたころ、ヴェラは、家族の反対を乗り越え、オックスフォードのサマーヴィル・カレッジに合格した。だが、第一次世界大戦が勃発すると、エドワード、ローランドらは戦地へと旅立った。ヴェラも彼らの後を追うように、大学を休学し、救急看護奉仕隊に志願した。ロンドン、フランスの前線で看護の任務に当たり、戦争の壮絶さを目の当たりにする。そして、休暇で戻ったローランドと婚約をし、次のクリスマス休暇に結婚をすることになったが・・。",,"ジェームズ・ケント",http://is4.mzstatic.com/image/thumb/Video62/v4/4f/b4/23/4fb42361-fd21-7be4-65b4-6fa5050aef22/mzm.sqyrdvlr.jpg/170x170bb-85.jpg,1055255786,"2017-11-21 18:18:00.225117","2017-11-21 18:18:00.225117"
1022,"キャプテン・フィリップスCaptain Phillips (字幕版)","映画",2000,JPY,"「ボーン・アルティメイタム」「ユナイテッド93」のポール・グリーングラス監督がトム・ハンクスを主演に迎えて放つ衝撃の実録サスペンス。2009年にソマリア沖で海賊の襲撃に遭い人質に取られた後、アメリカ海軍特殊部隊“SEALs”によって辛くも救出されたアメリカ船籍マースク・アラバマ号の船長リチャード・フィリップス氏の回顧録『キャプテンの責務』をリアルかつ緊張感あふれる筆致で映画化。共演はソマリア出身で14歳の時に家族と共に米国に移住したバーカッド・アブディ。これが俳優デビューとなる。",,"Paul Greengrass",http://is1.mzstatic.com/image/thumb/Video3/v4/f4/d6/9c/f4d69c0c-a7a4-2ecb-9957-0ee64c24acc4/CAPTAIN_PHILLIPS_2013_TH_LOCJP_SUBBED-WW-artwork.jpg/170x170bb-85.jpg,797862035,"2017-11-21 18:18:00.231894","2017-11-21 18:18:00.231894"
1023,"グリーン・ゾーン Green Zone （字幕版）","映画",1500,JPY,"「ボーン」シリーズを超えた！　緊迫のノンストップ・アクション！ ●マット・デイモン × ポール・グリーングラス × ブライアン・ヘルゲランド：ハリウット屈指のヒットメイカーが勢揃いした究極のエンターテイメント大作!!　●「ボーン」シリーズを超えた！究極の“体感型”戦争アクション　●衝撃のノンフィクション小説ヲ基にイラク戦争の驚愕の舞台裏に迫る！ イラク戦争で大量破壊兵器を発見するため、バグダッドをかけずり回る米軍兵士ミラー（マット・デイモン）。上からの情報で平気のある場所へ部隊は突入を繰り返すが、痕跡すら発見できなかった。CIAのブラウンから情報に複雑な裏があることを示唆されたミラーは部隊を離れ、独自に調査を開始。全世界を揺るがす衝撃の真実と予測不能な危険に迫っていく…。",,"Paul Greengrass",http://is4.mzstatic.com/image/thumb/Video/v4/75/e7/33/75e7332d-f8aa-b8a7-0bc8-856e46531e7c/02372_JPST_GreenZone_1400x2100.jpg/170x170bb-85.jpg,575486818,"2017-11-21 18:18:00.238991","2017-11-21 18:18:00.238991"
1024,"アイルトン・セナ～音速の彼方へ(字幕版)","映画",1500,JPY,"天才的なドライビング・テクニックと“誰よりも早く走りたい”という闘争心で、若干24歳でＦ１デビュー。ロータス、マクラーレン、そしてウィリアムズと名門チームを渡り歩き、瞬く間に世界の頂点へと登り詰め、３度のＦ１ワールド・チャンピオンに輝いたアイルトン・セナ。本作は、わずか34歳で突如この世を去ったセナの、その華々しい経歴の陰で起きていた、宿命のライバル、アラン・プロストとの確執や、ＦＩＳＡ（国際自動車スポーツ連盟）会長の政治的圧力に苦悩する日々を、貴重な映像や証言をもとに明らかにしていく。",,"Asif Kapadia",http://is1.mzstatic.com/image/thumb/Video/c6/85/60/mzi.zbfoqbbq.jpg/170x170bb-85.jpg,429601809,"2017-11-21 18:18:00.244747","2017-11-21 18:18:00.244747"
1025,"Ray／レイ(字幕版)","映画",1500,JPY,"世界に感動を与えたレイ・チャールズ--彼は､生きることの素晴らしさを教えてくれた7才で両目の光を失ったレイ・チャールズ。ピアノの音色に魅せられた少年は盲学校を卒業するとためらうことなく音楽家の道を進む。とびきりの才能はまたたく間に人々を魅了し、レコード会社との契約も舞い込んだ。レコードは次々にヒットし、美しい妻や子供にも恵まれ、彼はスター街道を邁進する。だがそれと時を同じくして、人生の古傷を癒すためのドラッグ使用が多くなりはじめるレイ。それは周辺の人間関係にも影響を及ぼし、レイの人生に最大の危機が訪れる---!",,"テイラー・ハックフォード",http://is5.mzstatic.com/image/thumb/Video/df/26/71/mzi.yeywtpqb.jpg/170x170bb-85.jpg,422803996,"2017-11-21 18:18:00.249924","2017-11-21 18:18:00.249924"
1026,"キャプテン・フィリップスCaptain Phillips (日本語吹替版)","映画",2000,JPY,"「ボーン・アルティメイタム」「ユナイテッド93」のポール・グリーングラス監督がトム・ハンクスを主演に迎えて放つ衝撃の実録サスペンス。2009年にソマリア沖で海賊の襲撃に遭い人質に取られた後、アメリカ海軍特殊部隊“SEALs”によって辛くも救出されたアメリカ船籍マースク・アラバマ号の船長リチャード・フィリップス氏の回顧録『キャプテンの責務』をリアルかつ緊張感あふれる筆致で映画化。共演はソマリア出身で14歳の時に家族と共に米国に移住したバーカッド・アブディ。これが俳優デビューとなる。",,"Paul Greengrass",http://is5.mzstatic.com/image/thumb/Video3/v4/9b/f6/b6/9bf6b69f-12a6-ac18-fb41-bf7557f73f80/CAPTAIN_PHILLIPS_2013_TH_LOCJP_DUBBED-WW-artwork.jpg/170x170bb-85.jpg,797481673,"2017-11-21 18:18:00.254995","2017-11-21 18:18:00.254995"
1027,"冷血 (字幕版)","映画",1500,JPY,"カンザスの田舎町で、一家４人が惨殺される事件が起きた。凄惨な現場の様子から、犯人の異常なまでの残虚性が浮かび上がる。何が犯人をこれほどまでに冷血な犯行に駆り立てたのか。やがてペリーとディックという対照的な性格の若者が逮捕され・・・。",,"リチャード・ブルックス",http://is2.mzstatic.com/image/thumb/Video/60/58/ac/mzi.yrabitnj.jpg/170x170bb-85.jpg,435294767,"2017-11-21 18:18:00.260109","2017-11-21 18:18:00.260109"
1028,"シャンティ デイズ 365日、幸せな呼吸","映画",2500,JPY,"青森から上京してきた本沢海空(みく)は、テレビで見かけたトップモデル兼ヨガインストラクターKUMIの美しさに憧れ、彼女のヨガレッスンに通いはじめる。ストーカーのようにつきまとう海空にKUMIはペースを乱されまくるが、海空の屈託のなさは、大都会で一人隙を見せずに頑張ってきたKUMIの心を溶かしていく。海空はKUMIに友達のぬくもりを、そしてKUMIは海空にヨガとファッションを教え、いつしか二人はかけがえのない友達に。しかし、そんな矢先に頑張りすぎたKUMIが倒れてしまう--。",,"永田琴",http://is5.mzstatic.com/image/thumb/Video1/v4/88/c4/e0/88c4e027-97e7-dd47-ec9e-a303ef59ac12/mza_1105402715909684234.jpg/170x170bb-85.jpg,966906190,"2017-11-21 18:18:00.264718","2017-11-21 18:18:00.264718"
1029,"奈緒子","映画",2500,JPY,"長崎県波切島。喘息の療養中に両親に連れられて船釣りに出た小学生の奈緒子は、誤って海に落ちてしまう。そんな彼女を雄介の父親は助け命を落とした。それから数年後、雄介は“日本海の疾風(かぜ)”と呼ばれる天才ランナーに育ち、奈緒子はそんな彼と偶然再会する。だが、ふたりの時間はあの事故の日以来止まったままになっていた。やがて彼らの複雑な事情を知った陸上部の西浦監督が、奈緒子をマネージャーとして迎え入れる。こうして奈緒子と雄介、高校駅伝長崎代表を目指す部員たちの忘れられない夏が始まるが……。タスキを繋ぐことで心をひとつにしていく感動の青春映画。",,"古厩智之",http://is4.mzstatic.com/image/thumb/Video51/v4/e8/cf/64/e8cf64cf-03a6-3b41-c21e-94a145b091d6/B145_poster.jpg/170x170bb-85.jpg,1178537877,"2017-11-21 18:18:01.361115","2017-11-21 18:18:01.361115"
1030,"しあわせの隠れ場所(字幕版)","映画",1500,JPY,"一度はホームレスになるなど過酷な少年時代を過ごしながらも、ある家族との出会いによって自らの才能を開花させ、ドラフト1巡目指名でNFLデビューを飾ったマイケル･オアー選手の感動の実話をサンドラ･ブロック主演で映画化。原作はマイケル･ルイスのベストセラー･ノンフィクション『ブラインド･サイド　アメフトがもたらした奇蹟』。夫と娘、息子の4人で幸せに暮らす裕福な白人家庭の夫人リー･アン。彼女はある凍てつくような真冬の夜、ひとり寂しくTシャツと短パンで歩いている巨漢の黒人少年に目を止め、声をかける。そして、マイケルと名乗るその少年を放っておけなくなり、ひとまず自宅へ彼を招き入れることに。",,"ジョン・リー・ハンコック",http://is4.mzstatic.com/image/thumb/Video/e6/5e/1d/mzi.lbcdovlt.jpg/170x170bb-85.jpg,391844174,"2017-11-21 18:18:01.373641","2017-11-21 18:18:01.373641"
1031,"42～世界を変えた男～(字幕版)","映画",1500,JPY,"4月15日。その日、大リーグではグラウンドにいる全員が背番号「42」をつける。どのチームの、どの選手も。敵も、味方も、関係なく。「42」――それは、大リーグで唯一の、全球団共通の永久欠番。
その裏側に、鳥肌の立つようなドラマがあった。1947年、ひとりのメジャーリーガーが誕生する。彼の名はジャッキー・ロビンソン。背番号は「42」。当時、白人選手だけで構成されていた400人のメジャーリーガーの中でたったひとりの、そして初めての黒人選手だ。そんな彼を待っていたのは、出ていけ！の大合唱。敵は相手チームだけではない。観客、マスコミ、ときには審判、そしてチームメイトさえ、まわりじゅうのすべてを敵にまわす中、何にも屈せず、やり返さず、ただ黙々と渾身の自分のプレーを続けることで、彼はそこが自分のいるべき場所であることを、自ら証明してみせていく。そして世界は少しずつ、しかし確実に変わり始める――。",,"Brian Helgeland",http://is1.mzstatic.com/image/thumb/Video6/v4/ff/97/68/ff9768c7-33e7-bfb9-b55d-d5f16f52379f/mza_474080562035826089.jpg/170x170bb-85.jpg,814838231,"2017-11-21 18:18:01.381980","2017-11-21 18:18:01.381980"
1032,"ナチュラル (字幕版)","映画",1500,JPY,"ネブラスカ州の天才野球児ロイは大リーグ並みのプレーをして周囲を驚かせていた。２０歳になった彼は幼い頃からの夢を実現する為に、将来を誓いあった恋人アイリスにしばしの別れを告げ、希望に胸を膨らませながらシカゴへと旅立つ。しかし、彼には予想もつかぬ運命が待ち受けていた…。",,"バリー・レビンソン",http://is3.mzstatic.com/image/thumb/Video/4c/31/80/mzi.dpagfkzv.jpg/170x170bb-85.jpg,480080659,"2017-11-21 18:18:01.387308","2017-11-21 18:18:01.387308"
1033,"ストリートダンス2(字幕版)","映画",2000,JPY,"全英№1ヒットの前作をしのぐ熱狂と興奮!“サルサ×ストリートダンス""による熱くセクシーなコラボレーション!!世界王者に輝いた日本人ダンサー KITE出演!メガヒット・スタッフが再び放つ最先端のダンス・レジェンド!“女性版MJ”としてマイケル・ジャクソンのミュージック・ビデオに主演し、マドンナのツアー・ダンサーを務めたソフィア・ブテラをはじめ、ブリトニー・スピアーズのバックダンサーの経歴を持つ俳優フォーク・ヘンチェル、世界最強の日本人ダンサー KITEら、世界のトップ・パフォーマーが続々と登場。フローレス、ジョージ・サンプソン、ステフ・グエンも前作に続き参戦し、熱きバトルを繰り広げる。ダンスが生き甲斐のアッシュは、マネージャー役のエディーと共にヨーロッパ各地のストリートで活躍する実力派ダンサーを次々とスカウト。ラテンダンサーのエバも仲間に加え、最強チームを結成した。国籍も、肌の色も、ダンス・スタイルも異なるメンバーたちは、独自のパフォーマンスとチームプレイに磨きをかけ、トップの座をめざしてファイナルバトルへの道を突き進んで行く──!!",,Unknown,http://is4.mzstatic.com/image/thumb/Video5/v4/33/67/97/3367974f-8dc5-4031-1583-525a80ede97f/twin_00094itunes_poster.jpg/170x170bb-85.jpg,891718482,"2017-11-21 18:18:01.395481","2017-11-21 18:18:01.395481"
1034,"劇場版ウルトラマンX きたぞ! われらのウルトラマン","映画",2500,JPY,"太古の昔に地獄が封じられたと伝えられる芭羅慈(バラジ)遺跡――。その謎に挑んだ強欲な男・黒崎によって、その封印が破られてしまった!この世を地獄へと変える閻魔獣ザイゴーグの大復活！その恐るべき力の前に、我らがウルトラマンエックスの光が消えてしまう。地球はこのまま終わりを迎えてしまうのか…？Xio隊員たちは、考古学者・玉城ツカサと力を合わせ、決死の覚悟でザイゴーグ封印のカギとなる神秘の力を追う。絶望の中、ツカサの息子・ユウトの母への強い想いが奇跡を呼び――。  参上！ウルトラマン、ウルトラマンティガ！！結集したウルトラヒーローたちと力を合わせ、ザイゴーグと怪獣軍団に総力戦を挑むXio。死闘の火ぶたが、いま切られる！",,"田口清隆",http://is5.mzstatic.com/image/thumb/Video128/v4/3f/9c/9f/3f9c9f30-745c-276f-e107-c05c25248a32/BCXS1125i_poster.jpg/170x170bb-85.jpg,1257607476,"2017-11-21 18:18:04.031975","2017-11-21 18:18:04.031975"
1035,"ガス人間第1号","映画",2500,JPY,"「東宝変身人間シリーズ」第3作で、シリーズ中でも特撮の凄さとドラマ性の高さで評判の高い傑作。美しい日本舞踊の家元・藤千代に惚れ、彼女に金を都合しようと銀行強盗などの悪事を働く橋本は、自分の肉体をガス状に変質させられるガス人間だった。彼は自分の体を自由にガス化し、突然消えたり現れたり出来るのだ。橋本の凶行をやめさせようと警部補は藤千代の手を借りようとするが・・・。",,"本多猪四郎",http://is2.mzstatic.com/image/thumb/Video/v4/77/9b/2b/779b2b15-a945-209c-5327-b8091333c76e/Gas_Ningen_Daiichigo.jpg/170x170bb-85.jpg,1080688806,"2017-11-21 18:18:04.037178","2017-11-21 18:18:04.037178"
1036,"ガメラ２　レギオン襲来","映画",2000,JPY,"＜消滅するのは、日本か、レギオンか。＞地球を襲う新怪獣の名はレギオン。シリコンを活力源に巨大草体と共生しながら爆発的に繁殖してゆく。空・陸からの数千匹にも及ぶ兵隊(ソルジャーレギオン)と翔(はね)レギオンの攻撃にガメラ絶体絶命のピンチ！復活を願う子供たちによる必死の祈りはガメラに届くのか!?",,"金子修介",http://is2.mzstatic.com/image/thumb/Video/5d/f5/cf/mzi.cqbuesyu.jpg/170x170bb-85.jpg,398335550,"2017-11-21 18:18:04.042465","2017-11-21 18:18:04.042465"
1037,"仮面ライダー×スーパー戦隊 超スーパーヒーロー大戦","映画",2500,JPY,"突如現れた超巨大浮遊要塞が総攻撃を開始、世界の大都市が壊滅状況に陥ってしまう。仮面ライダーエグゼイド、宇宙戦隊キュウレンジャーが迎え撃つも圧倒的な大きさと数に勝る謎の敵に全く歯が立たない。だが、窮地を救うヒーローが現れる。死んだはずの九条貴利矢と見たこともないヒーローの勇姿…。敵はどこから、一体何のために来たのか?命を落としたはずの者たちがなぜ現れたのか?そして勝利の行方は?この途方もない強敵に打ち勝つカギは、ヒーローたちが新たな力を手にすること。異空間でレベルアップを繰り返し、「最強」を超えた「最強」のヒーローが誕生する時、想像を絶する奇跡が起きる!",,"金田治",http://is5.mzstatic.com/image/thumb/Video118/v4/f4/ce/37/f4ce3786-5618-da3e-e903-45763e4fecca/LSR_ChoSuperHeroTaisen_2000x3000.lsr/170x170bb-85.jpg,1262375757,"2017-11-21 18:18:04.047875","2017-11-21 18:18:04.047875"
1038,"ガメラ３ 邪神<イリス>覚醒","映画",2000,JPY,"＜わたしはガメラを許さない。＞世紀末、世界中で大量同時発生した殺戮生命体ギャオスが東京・渋谷上空に出現。これを追ってガメラも飛来。二大怪獣の激突で渋谷界隈は壊滅状態に。その頃、４年前のガメラとギャオスの戦いで両親を失った少女・綾奈は、祠の中で発見した謎の生物をイリスと名づけ、ガメラを倒してくれることを願い育て始める…。",,"金子修介",http://is5.mzstatic.com/image/thumb/Video/48/de/f6/mzi.urnjdjsw.jpg/170x170bb-85.jpg,398181230,"2017-11-21 18:18:04.053067","2017-11-21 18:18:04.053067"
1039,"仮面ライダー平成ジェネレーションズ Dr.パックマン対エグゼイド&ゴーストwithレジェンドライダー","映画",2500,JPY,"正体不明のゲームウイルス生命体“パックマン”襲来によって、未曾有の危機に陥った人類。恐ろしい勢いで感染が拡大する中、天空寺タケル=仮面ライダーゴーストはウイルスに感染し、変身する能力を失ってしまう。仮面ライダーエグゼイド=宝生永夢は、敵の正体とその感染源を突き止めるが、それは自身の運命をも左右する、ある“重大な真実”へと繋がっていたのだった！行く手を塞がれるエグゼイドとゴースト。この絶体絶命の危機から2人のライダーを、そして人類を救い出せるのは、そう、あの男たちだけ。レジェンドと呼ばれる仮面ライダーたちは、この危機をどう打ち破るのか。安息の地を求めて旅立ったウィザードは、この地上から姿を消した鎧武は、そして、ベルトさんを失ったドライブは、我々の前にどうやって復活を果たすのか。タケルたちに襲いかかる新たな運命、歴代仮面ライダーたちの奇跡の集結、さらに、エグゼイドのテレビシリーズへと直結する秘密が、まさにこの物語の中で明かされる。",,"坂本浩一",http://is4.mzstatic.com/image/thumb/Video52/v4/3d/bd/0e/3dbd0e16-9190-47f6-731b-bb0f858b3be2/Kamen_Rider_Ex-Aid_And_Ghost_With_Legend_Riders.lsr/170x170bb-85.jpg,1227048340,"2017-11-21 18:18:04.057949","2017-11-21 18:18:04.057949"
1040,"スーパーヒーロー大戦GP 仮面ライダー3号","映画",2500,JPY,"つながったはずのライダーの歴史に、かつて幻として消え去ったはずの「仮面ライダー3号」が解き放たれた。ショッカーを全滅させ、世界に平和をもたらしたはずの仮面ライダー1号&2号が、突如現れた3号によって抹殺された。再び世界に嵐が吹き荒れ、伝説の戦士たちは今また、その存在意義を問われることになる。仮面ライダーとは、いったい何者なのか。そして「仮面ライダー3号」が存在する意味とは? 仮面ライダー3号/黒井響一郎役に及川光博を迎え、史上最も美しく、最も尊き戦いが仮面ライダーの歴史に激震を与える。",,"柴崎貴行",http://is5.mzstatic.com/image/thumb/Video7/v4/29/a3/2b/29a32b08-02a4-5f51-6252-338b42d20993/TOEIM0001_0046_poster.jpg/170x170bb-85.jpg,1021871788,"2017-11-21 18:18:04.062681","2017-11-21 18:18:04.062681"
1041,"劇場版 仮面ライダーディケイド オールライダー対大ショッカー","映画",2500,JPY,"全ライダー集結せよ！平成仮面ライダー１０周年を迎える記念碑的作品、その名もズバリ「仮面ライダーディケイド」。前９作の仮面ライダー世界を渡り歩く、謎の青年の活躍を描くという集大成的な物語の展開が大反響を呼ぶが、さらなるサプライズとして、昭和の仮面ライダーたちも大集合し、夢のような大スケールのバトルが展開される事となる。敵も悪の組織の代名詞ともいえる‘ショッカー’が‘大ショッカー’として復活。死神博士や地獄大使など数々の大幹部や怪人なども登場する。今、時を越えて集結する正義と悪の超絶パワー！すべての仮面ライダーを愛する者たちに贈る夢の仮面ライダー祭り！！",,"金田治",http://is3.mzstatic.com/image/thumb/Video/ba/31/89/mzi.mfprzzyb.jpg/170x170bb-85.jpg,397663331,"2017-11-21 18:18:04.067843","2017-11-21 18:18:04.067843"
1042,"仮面ライダーＷ（ダブル）　ＦＯＲＥＶＥＲ　ＡｔｏＺ／運命のガイアメモリ","映画",2500,JPY,"風都に突然ばらまかれた“A～Z”、26個の次世代ガイアメモリ。そして突如現れた、凶悪な犯罪者たち。彼らの正体は?。一方、フィリップはマリアという謎めいた女性に、母の面影を見る。風都を、そして仮面ライダーを襲う最大の危機。恐るべき敵の野望から、Wは、アクセルは、風都の人々を救うことができるのだろうか！？巨大な陰謀が渦巻く中、衝撃の事実が次々と明かされる。絶体絶命のピンチに陥った翔太郎に、逆転への切り札はあるのか？人々の祈りを胸に、熱い友情の絆を武器に、「二人で一人」の仮面ライダーが風を切る！！",,"坂本浩一",http://is3.mzstatic.com/image/thumb/Video/f2/6b/2a/mzi.vqaijmzh.jpg/170x170bb-85.jpg,475216753,"2017-11-21 18:18:04.073069","2017-11-21 18:18:04.073069"
1043,"Sky Mission: ワイルド・スピード - スカイミッション (吹替版)","映画",1500,JPY,"ヴィン・ディーゼル、ポール・ウォーカー、ドウェイン・ジョンソンを始めシリーズの出演者が集結し、重力をものともしないシリーズ最高の感動的なアドベンチャーを描く。復讐に燃える冷酷な殺し屋(ジェイソン・ステイサム)の攻撃を受け、彼らは再びハンドルを握り、ある追跡装置の確保に望みをかける。遠くはアブダビや、彼らがホームと呼ぶ馴染みあるロサンゼルスのストリートなどあらゆる場所で、史上最強の敵に立ち向かう。彼らは再び力を合わせ、チームとして、家族として仲間を守る。",,"James Wan",http://is1.mzstatic.com/image/thumb/Video5/v4/ae/c3/1b/aec31bb6-2fc5-bbbd-4905-17f760b67311/02431_JPDB_FastFurious7_1400x2100.jpg/170x170bb-85.jpg,1005893329,"2017-11-21 18:18:06.238069","2017-11-21 18:18:06.238069"
1044,"Sky Mission: ワイルド・スピード - スカイミッション (字幕版)","映画",1500,JPY,"ヴィン・ディーゼル、ポール・ウォーカー、ドウェイン・ジョンソンを始めシリーズの出演者が集結し、重力をものともしないシリーズ最高の感動的なアドベンチャーを描く。復讐に燃える冷酷な殺し屋(ジェイソン・ステイサム)の攻撃を受け、彼らは再びハンドルを握り、ある追跡装置の確保に望みをかける。遠くはアブダビや、彼らがホームと呼ぶ馴染みあるロサンゼルスのストリートなどあらゆる場所で、史上最強の敵に立ち向かう。彼らは再び力を合わせ、チームとして、家族として仲間を守る。",,"James Wan",http://is3.mzstatic.com/image/thumb/Video7/v4/f9/32/5d/f9325da7-9ec9-1b2a-d346-f9287f2b0b20/02431_JPST_FastFurious7_1400x2100.jpg/170x170bb-85.jpg,1005886981,"2017-11-21 18:18:06.243273","2017-11-21 18:18:06.243273"
